date,value,country
2009,88.8868685294381,BE
2010,88.882524646142,BE
2011,91.6027427866201,BE
2012,92.035994044151,BE
2013,92.5287619629403,BE
2014,93.3752518585424,BE
2015,92.001718254292,BE
2016,91.1826731925085,BE
2017,88.3089540501067,BE
2018,86.4110740844599,BE
2019,84.7764346662205,BE
2020,98.0343361917644,BE
2021,94.9733521469887,BE
2022,95.0274217296701,BE
2023,96.8890383442207,BE
2024,99.3716443401758,BE
2025,101.945108174782,BE
2026,104.633635032391,BE
2027,107.628129817601,BE
2001,51.7293171925936,BO
2002,62.1163160297499,BO
2003,66.4442632060753,BO
2004,87.0153660687716,BO
2005,71.0881907802706,BO
2006,41.886329055053,BO
2007,27.2577397391595,BO
2008,20.6072757455226,BO
2009,23.1439957337877,BO
2010,17.7230419196602,BO
2011,15.0426640299212,BO
2012,12.2373990260869,BO
2013,11.7555970421351,BO
2014,15.6631465239203,BO
2015,22.769444038067,BO
2016,30.476946870008,BO
2017,37.2133796327563,BO
2018,42.5612593686012,BO
2019,50.2363533234843,BO
2020,68.2115510776376,BO
2021,72.4682868392435,BO
2022,77.7451616474821,BO
2023,80.3490741459257,BO
2024,81.6346154206178,BO
2025,82.8770425217191,BO
2026,83.8631358041146,BO
2027,84.2108686241978,BO
1999,53.3609981082917,BA
2000,32.2380824648209,BA
2001,30.8420018148542,BA
2002,26.4691833425015,BA
2003,22.1711798435632,BA
2004,19.7339531407092,BA
2005,19.1164936178436,BA
2006,13.1818220271836,BA
2007,4.38397771879775,BA
2008,21.598472503959,BA
2009,26.7340876529134,BA
2010,33.9598863675661,BA
2011,33.6100522592426,BA
2012,36.4503597175655,BA
2013,37.1737331537332,BA
2014,39.3192304536285,BA
2015,38.3723375027621,BA
2016,36.510632133842,BA
2017,29.1057379994662,BA
2018,24.1448147548173,BA
2019,20.9510864845759,BA
2020,24.9455332181047,BA
2021,22.5642994187526,BA
2022,20.7202084742369,BA
2023,18.8818161628939,BA
2024,17.8686167031297,BA
2025,15.900011813468,BA
2026,14.1962933502693,BA
2027,11.7898644781763,BA
2001,-124.361212701329,BW
2002,-134.920996081547,BW
2003,-74.4593810106173,BW
2004,-56.3655396206234,BW
2005,-66.8592639762579,BW
2006,-30.4483627789263,BW
2007,-37.100310848166,BW
2008,-36.2358262312722,BW
2009,-15.773210608441,BW
2010,3.08801518688688,BW
2011,-2.97067930810357,BW
2012,-0.398348544757082,BW
2013,-4.99019729328137,BW
2014,-10.2011294499652,BW
2015,-8.15340049186049,BW
2016,-3.47312823694993,BW
2017,-4.68431904947383,BW
2018,-2.35170888727912,BW
2019,2.95830560376814,BW
2020,14.9714196312304,BW
2021,17.983742879191,BW
2022,19.893360247841,BW
2023,18.5848456088744,BW
2024,16.1325161411715,BW
2025,13.608705861808,BW
2026,11.0297418649533,BW
2027,8.89259534303963,BW
2001,51.4860517846696,BR
2002,59.9341093971379,BR
2003,54.2586798884107,BR
2004,50.1856121454905,BR
2005,47.9154971642489,BR
2006,46.4858219922783,BR
2007,44.5457755497549,BR
2008,37.566313321512,BR
2009,40.8849318534767,BR
2010,37.9793691575613,BR
2011,34.4701835637927,BR
2012,32.1943929959998,BR
2013,30.5035837272701,BR
2014,32.5863060494026,BR
2015,35.6398311822914,BR
2016,46.1439161380236,BR
2017,51.3697212863916,BR
2018,52.7664533137309,BR
2019,54.6988378021415,BR
2020,62.5367578008195,BR
2021,57.225959410992,BR
2022,58.9710162421913,BR
2023,61.5479646757375,BR
2024,63.3509093272765,BR
2025,64.8733926733196,BR
2026,66.2490753070628,BR
2027,66.4232007824465,BR
2001,34.677470483325,BG
2002,26.3275243728322,BG
2003,21.6021616499915,BG
2004,16.1756414282526,BG
2005,9.0739084184212,BG
2006,2.28806887151399,BG
2007,0.0770514680323763,BG
2008,-1.06290646219872,BG
2009,0.533216588155211,BG
2010,2.84671001110251,BG
2011,4.96927294553716,BG
2012,4.49136398736634,BG
2013,6.47809122378372,BG
2014,13.1347690111411,BG
2015,15.4399867785078,BG
2016,11.3020800759988,BG
2017,10.3369227580856,BG
2018,8.96487036692726,BG
2019,8.40448341446794,BG
2020,13.4080081515816,BG
2021,13.6841185594717,BG
2022,14.1686361383098,BG
2023,16.612708017338,BG
2024,18.7981730479397,BG
2025,17.6684345682672,BG
2026,16.5441318011043,BG
2027,15.3945303599749,BG
1998,79.2451592280877,CV
1999,67.6242422812436,CV
2000,80.5708542506418,CV
2001,77.9361953986576,CV
2002,80.0109843386828,CV
2003,78.9260852397263,CV
2004,81.2274861177527,CV
2005,80.4893403973493,CV
2006,74.0778373404196,CV
2007,59.1875008375642,CV
2008,58.2232056184211,CV
2009,57.7281580765158,CV
2010,64.5959427858771,CV
2011,72.1330986042,CV
2012,87.0561889032772,CV
2013,97.9606672319196,CV
2014,110.089233720226,CV
2015,119.744798377626,CV
2016,121.769538470455,CV
2017,120.803225738838,CV
2018,117.856825891647,CV
2019,115.682888977088,CV
2020,144.686905349855,CV
2021,141.245205801445,CV
2022,147.26780387765,CV
2023,141.663308734241,CV
2024,134.820903342199,CV
2025,127.606672230194,CV
2026,120.118884266288,CV
2027,112.901073333805,CV
1999,65.4644094351434,CM
2000,72.6563800168022,CM
2001,59.5478044263202,CM
2002,54.1911324157312,CM
2003,49.4479354601769,CM
2004,50.3880187598885,CM
2005,42.3650583415884,CM
2006,15.6800764493323,CM
2007,10.3444836244339,CM
2008,7.34420631726494,CM
2009,7.58461097305076,CM
2010,9.97532566324567,CM
2011,12.0430589152896,CM
2012,12.6859760774996,CM
2013,15.2857548198187,CM
2014,19.1169194750397,CM
2015,27.5578066524484,CM
2016,30.5031178434026,CM
2017,33.2801861466784,CM
2018,35.9038534136691,CM
2019,39.4647286878634,CM
2020,43.0211412658305,CM
2021,45.7416482254776,CM
2022,44.4897811461843,CM
2023,40.4715450729977,CM
2024,37.9080255642877,CM
2025,34.688414369437,CM
2026,32.3125851574473,CM
2027,30.8413730783041,CM
1991,50.3484745067137,CA
1992,56.8528024764906,CA
1993,62.9200427823521,CA
1994,66.1408484138328,CA
1995,67.563469416958,CA
1996,67.2532139924683,CA
1997,63.2661319666654,CA
1998,59.1472205565266,CA
1999,52.3762137535754,CA
2000,43.8009856510116,CA
2001,41.3911054455796,CA
2002,39.2489197398998,CA
2003,36.9328637565979,CA
2004,32.431230539682,CA
2005,28.5006928861345,CA
2006,25.6633685330254,CA
2007,22.2041363765727,CA
2008,18.6409992269352,CA
2009,24.5461499592066,CA
2010,26.9861372541487,CA
2011,27.5085495836394,CA
2012,28.93108092651,CA
2013,29.7062368872181,CA
2014,28.5092270381744,CA
2015,28.621898363227,CA
2016,28.4749461253447,CA
2017,25.8409513785824,CA
2018,25.7290527469333,CA
2019,23.0993114679483,CA
2020,33.6380781995719,CA
2021,33.240885035875,CA
2022,32.0652328371018,CA
2023,31.5998824712119,CA
2024,31.3318546626707,CA
2025,30.7864805067115,CA
2026,29.1014014290013,CA
2027,27.5994266102837,CA
1992,14.3142838431784,CL
1993,12.9764155531655,CL
1994,7.7969799521234,CL
1995,3.77339975365079,CL
1996,1.40133632326305,CL
1997,-0.420278647935506,CL
1998,-0.267121227727262,CL
1999,1.58170062983411,CL
2000,2.98126639579378,CL
2001,5.43880911224387,CL
2002,7.41815401047314,CL
2003,6.38546799948601,CL
2004,3.89289370598302,CL
2005,-0.0525370099517023,CL
2006,-6.51070329842712,CL
2007,-12.7258467943032,CL
2008,-18.9578719210653,CL
2009,-10.376655915561,CL
2010,-6.93165792871624,CL
2011,-8.4979430592675,CL
2012,-6.71534080261331,CL
2013,-5.64630780780868,CL
2014,-4.36930303411935,CL
2015,-3.45991570072709,CL
2016,0.945062589302854,CL
2017,4.42362825450062,CL
2018,5.74285796349118,CL
2019,7.98202672885221,CL
2020,13.3894895899756,CL
2021,19.9786353233888,CL
2022,20.6210875972081,CL
2023,20.6455067122923,CL
2024,20.4087557284545,CL
2025,20.1228591588708,CL
2026,19.9124712823543,CL
2027,19.6532651599496,CL
2000,31.5745836884268,CO
2001,33.2695287939258,CO
2002,40.6715499776155,CO
2003,37.7240621938705,CO
2004,32.7213725842462,CO
2005,28.1379373221763,CO
2006,25.4390471353991,CO
2007,22.6105572119505,CO
2008,22.432003185635,CO
2009,26.3083897128165,CO
2010,28.4933064258074,CO
2011,27.179984677229,CO
2012,24.79404601978,CO
2013,26.8655694360721,CO
2014,32.9190446083552,CO
2015,42.0810138793753,CO
2016,38.6111428666946,CO
2017,38.6424615483975,CO
2018,43.0644359431243,CO
2019,43.0546402445771,CO
2020,54.6106779921162,CO
2021,56.8645030803844,CO
2022,55.1315111410984,CO
2023,55.021819281908,CO
2024,53.6442939076866,CO
2025,52.0577534309624,CO
2026,50.5985333254591,CO
2027,49.3705761393502,CO
2003,29.2276703499079,HR
2004,32.1097261388501,HR
2005,32.7158372436279,HR
2006,30.8270772920014,HR
2007,29.8142149859599,HR
2008,30.0878115002707,HR
2009,36.9801550992245,HR
2010,44.8089385743913,HR
2011,52.5562250423613,HR
2012,57.6836933229326,HR
2013,64.8061793990266,HR
2014,68.8308732958934,HR
2015,70.0521167904428,HR
2016,67.807412860121,HR
2017,64.7233151159512,HR
2018,61.485589285029,HR
1999,44.3770397468042,CY
2000,43.0560924964606,CY
2001,41.9966716008724,CY
2002,45.3405826387135,CY
2003,46.9636287202323,CY
2004,48.5814425103201,CY
2005,48.5688350064767,CY
2006,45.5523090480685,CY
2007,38.6318305113782,CY
2008,37.9137751451898,CY
2009,44.4196054702978,CY
2010,47.8503238038321,CY
2011,52.3521688633035,CY
2012,67.2453525096962,CY
2013,78.9156927796209,CY
2014,90.6116969397942,CY
2015,90.8710166240767,CY
2016,86.1277814170699,CY
2017,78.6212108489378,CY
2018,52.4936727016985,CY
2019,46.8224546825497,CY
2020,56.20388659398,CY
2000,0.796760157717695,CZ
2001,1.65641383941692,CZ
2002,7.85233791976312,CZ
2003,13.6286007341368,CZ
2004,15.2190482809373,CZ
2005,13.3711001427136,CZ
2006,15.0989229033774,CZ
2007,13.8945307631778,CZ
2008,13.5537960750558,CZ
2009,19.8763377774181,CZ
2010,25.5057890690155,CZ
2011,26.7588027835305,CZ
2012,28.3121524747904,CZ
2013,28.9942022457698,CZ
2014,29.406346315011,CZ
2015,28.0831966598189,CZ
2016,24.9728729528591,CZ
2017,21.4555691804499,CZ
2018,19.6209746814267,CZ
2019,18.1315872552047,CZ
2020,23.6344491514188,CZ
2021,28.3409293250433,CZ
2022,29.8477071946247,CZ
2023,30.5733377958198,CZ
2024,30.7050259934381,CZ
2025,30.2059640983746,CZ
2026,29.6727873548975,CZ
2027,28.5002300587761,CZ
1996,50.9114688646574,DK
1997,49.2232549739165,DK
1998,46.5328034792961,DK
1999,42.8690291988617,DK
2000,39.5711543577527,DK
2001,34.9719946978767,DK
2002,36.4700568400989,DK
2003,35.2120165568007,DK
2004,31.7480986081028,DK
2005,25.3908144034331,DK
2006,16.1726486987743,DK
2007,11.3633409744164,DK
2008,7.84170705035332,DK
2009,11.4916124851421,DK
2010,15.0325855391109,DK
2011,15.118574613911,DK
2012,18.5395054992026,DK
2013,18.3031149772734,DK
2014,18.0764348249641,DK
2015,16.1705517109975,DK
2016,17.4961773101832,DK
2017,15.8121899168247,DK
2018,13.3604933176231,DK
2019,12.2781209313723,DK
2020,14.8047636443089,DK
2021,14.1635415228332,DK
2022,12.5906520385476,DK
2023,11.4908178836929,DK
2024,10.7910530288903,DK
2025,10.3862022959927,DK
2026,9.99037864098175,DK
2027,9.60565395490189,DK
2010,27.066185967323,DJ
2011,25.0694451393629,DJ
2012,25.0482950503128,DJ
2013,22.6921314175209,DJ
2014,24.4395709539614,DJ
2015,38.0114875426807,DJ
2016,43.7096743601128,DJ
2017,46.0488967687781,DJ
2018,45.5230052233566,DJ
2019,38.9492788260905,DJ
2020,39.8910991179848,DJ
2021,43.0751809842597,DJ
2022,49.1033572976445,DJ
2023,50.5681677688248,DJ
2024,50.7545874701327,DJ
2025,50.6577204118639,DJ
2026,48.9993035450725,DJ
2027,47.0949592819313,DJ
2002,19.1569145194608,DO
2003,46.5945750496282,DO
2004,31.6392027533579,DO
2005,32.2099410557802,DO
2006,29.9253178482895,DO
2007,26.0276665495074,DO
2008,27.9476619282972,DO
2009,29.8594412164576,DO
2010,30.1947211313517,DO
2011,31.8627941988787,DO
2012,36.3057626586353,DO
2013,39.047373574697,DO
2014,37.5527149607561,DO
2015,37.4650718567019,DO
2016,38.4997640720787,DO
2017,40.3031716353237,DO
2018,41.418517051882,DO
2019,43.3906041961039,DO
2020,57.487508855663,DO
2021,49.2622794766333,DO
2022,45.8327680928946,DO
2023,44.5298218624114,DO
2024,43.6214396301149,DO
2025,42.5665510582352,DO
2026,41.2464598066261,DO
2027,39.8763115828616,DO
1999,45.6474529893097,EG
2000,45.2912164160755,EG
2001,51.1913198694591,EG
2002,63.1248937858415,EG
2003,69.6275656821809,EG
2004,67.5401744492517,EG
2005,67.585771110118,EG
2006,67.8722469259275,EG
2007,61.3322799895201,EG
2008,52.8435069926914,EG
2009,55.8705091051391,EG
2010,57.0940988933837,EG
2011,61.2790635571591,EG
2012,63.4519615453514,EG
2013,73.7327456460976,EG
2014,77.0535211267606,EG
2015,79.3616760096567,EG
2016,86.2092345168672,EG
2017,91.2549279538905,EG
2018,84.8104746022446,EG
2019,78.4848837864753,EG
2020,83.7872416737831,EG
2021,88.5795931241129,EG
2022,89.065886330928,EG
2023,84.6607825242796,EG
2024,83.2814212219096,EG
2025,81.219134726352,EG
2026,78.674727044274,EG
2027,75.751625525659,EG
2001,25.47707495608,GQ
2002,19.4467113191632,GQ
2003,6.71313167653099,GQ
2004,4.52594376916448,GQ
2005,2.84887146557344,GQ
2006,1.22013283088083,GQ
2007,0.753865359872318,GQ
2008,0.488085866431436,GQ
2009,4.33699233551584,GQ
2010,7.89411109335307,GQ
2011,7.17042486207465,GQ
2012,7.09723961763199,GQ
2013,6.27205530105499,GQ
2014,12.5599332666227,GQ
2015,11.6913449788907,GQ
2016,25.790174822333,GQ
2017,30.696717699546,GQ
2018,29.8703236674,GQ
2019,31.6891283375436,GQ
2020,37.9006311745104,GQ
2021,28.4973575906596,GQ
2022,18.3343356391602,GQ
2023,15.3166578346991,GQ
2024,15.1498038885581,GQ
2025,13.6214253985506,GQ
2026,12.6416979808912,GQ
2027,10.8454004495018,GQ
1997,-0.280665044839437,EE
1998,-0.17726907176985,EE
1999,-0.262505673901134,EE
2000,-0.273832767574312,EE
2001,-2.32286208668297,EE
2002,-4.4077529408456,EE
2003,-7.36126581294128,EE
2004,-9.13835583233699,EE
2005,-9.7061958324187,EE
2006,-10.8564197766515,EE
2007,-10.4089119601886,EE
2008,-7.90043609155576,EE
2009,-9.52174731422474,EE
2010,-8.40778503639484,EE
2011,-6.72113208112848,EE
2012,-4.7843658622212,EE
2013,-4.36417746914723,EE
2014,-3.80332827386757,EE
2015,-2.02458683063703,EE
2016,-1.93168075998142,EE
2017,-1.81759975295412,EE
2018,-1.78443609185643,EE
2019,-2.19671725631024,EE
2020,3.04756708895855,EE
2021,4.55902119008783,EE
2022,8.48768512748824,EE
2023,12.1154235394579,EE
2024,14.7253269618865,EE
2025,16.6614213302702,EE
2026,17.9958424519962,EE
2027,18.7637334728486,EE
2002,16.2933330525268,SZ
2003,15.2302257600522,SZ
2004,11.5071906762178,SZ
2005,7.57894247378646,SZ
2006,5.18733642437946,SZ
2007,-1.21875056451168,SZ
2008,-7.21591624677627,SZ
2009,-3.63583788987913,SZ
2010,5.12624191212337,SZ
2011,7.66958239992837,SZ
2012,5.57753186599955,SZ
2013,4.07673156605467,SZ
2014,3.49743479803305,SZ
2015,10.9879439150575,SZ
2016,17.5091634634663,SZ
2017,21.0878812445333,SZ
2018,26.9783385310212,SZ
2019,33.0425716700091,SZ
2020,36.1028815177901,SZ
2021,35.8137420287856,SZ
2022,39.2607703925555,SZ
2023,38.4745079439615,SZ
2024,36.5817622206522,SZ
2025,35.5610414314946,SZ
2026,34.6408725867828,SZ
2027,33.3164483215977,SZ
1993,117.273055910404,ET
1994,129.087327769959,ET
1995,121.94509097546,ET
1996,110.480445690633,ET
1997,66.337341882707,ET
1998,73.6854929890433,ET
1999,80.7495166526667,ET
2000,80.2156219594431,ET
2001,81.8588859305416,ET
2002,95.2734264092251,ET
2003,92.6492000309717,ET
2004,96.4808693306184,ET
2005,70.0916814728526,ET
2006,57.8812554482034,ET
2007,31.4362278217561,ET
2008,27.3999155576491,ET
2009,25.9575642481989,ET
2010,34.7205187632892,ET
2011,39.1915394389336,ET
2012,34.2175569426143,ET
2013,38.53879724463,ET
2014,39.599084626626,ET
2015,45.9127675809845,ET
2016,47.8291203535527,ET
2017,51.3401243621485,ET
2018,54.798496787877,ET
2019,50.6659803639879,ET
2020,50.0817790185584,ET
2021,49.6241451469227,ET
2022,45.9173987631768,ET
2023,40.9625143359581,ET
2024,36.4358079123796,ET
2025,34.417010248548,ET
2026,33.6845236787448,ET
2027,32.6409808905358,ET
1992,31.8350427349693,U2
1993,32.1990186940854,U2
1994,34.2840813322717,U2
1995,49.1580560206626,U2
1996,53.0193462057953,U2
1997,53.2356642262348,U2
1998,57.7671879566381,U2
1999,57.7694606136046,U2
2000,54.9435430697883,U2
2001,54.7283461812262,U2
2002,54.8545290721967,U2
2003,56.3895341419515,U2
2004,56.9286299428132,U2
2005,57.4067241778168,U2
2006,55.696537618881,U2
2007,53.3455731327574,U2
2008,54.7902550112898,U2
2009,63.0278085747999,U2
2010,67.2318124918464,U2
2011,69.8045016808501,U2
2012,73.4721824755872,U2
2013,75.8633677331934,U2
2014,76.1474375587978,U2
2015,74.9836743953547,U2
2016,74.5163562887489,U2
2017,72.3907467750549,U2
2018,70.610896686962,U2
2019,69.1493692951682,U2
2020,79.6151658231671,U2
2021,79.2404535927694,U2
2022,79.2438590411613,U2
2023,78.0597043658751,U2
2024,77.278775394998,U2
2025,76.5464109226863,U2
2026,75.8604719713452,U2
2027,75.1249931633825,U2
1993,42.955260796694,FJ
1994,45.7064668280716,FJ
1995,46.8204447036931,FJ
1996,46.708134786761,FJ
1997,51.7614884917516,FJ
1998,33.8029671730666,FJ
1999,28.7314470004592,FJ
2000,34.9504028380736,FJ
2001,31.032578027765,FJ
2002,37.1197859516924,FJ
2003,41.5841786279953,FJ
2004,41.9033815507979,FJ
2005,41.9160082069659,FJ
2006,43.0838229128526,FJ
2007,42.5873357459528,FJ
2008,42.3262230675625,FJ
2009,47.0076671757167,FJ
2010,46.9677463306703,FJ
2011,43.3777991697954,FJ
2012,41.2461582248774,FJ
2013,39.647280048102,FJ
2014,38.7441830009652,FJ
2015,37.9534088576559,FJ
2016,43.2109508544488,FJ
2017,41.7984928461166,FJ
2018,44.3607625358351,FJ
2019,47.8174310474057,FJ
2020,66.4612591304968,FJ
2021,79.3419855235069,FJ
2022,82.6847418540774,FJ
2023,82.2211177355151,FJ
2024,79.4034395670833,FJ
2025,77.3820104900077,FJ
2026,75.933867053153,FJ
2027,74.2480120985136,FJ
1991,70.2756540329158,FI
1992,51.2448799976011,FI
1993,33.21705094418,FI
1994,33.6980686738378,FI
1995,8.35472709007702,FI
1996,12.4069629615117,FI
1997,15.29388937522,FI
1998,12.2350050633332,FI
1999,7.82013300135523,FI
2000,4.42019319564358,FI
2001,2.91644771413558,FI
2002,-0.313834300876851,FI
2003,0.966068969153016,FI
2004,-2.05218004761965,FI
2005,-4.72775628920316,FI
2006,-4.95092453888731,FI
2007,-5.17507109197346,FI
2008,-7.73891334002522,FI
2009,-4.73350316648968,FI
2010,3.16886623472571,FI
2011,5.03540439802422,FI
2012,9.43209458955317,FI
2013,12.8905007316918,FI
2014,17.18923280996,FI
2015,18.4316252368063,FI
2016,21.235801637944,FI
2017,21.8194753919881,FI
2018,24.4481860498325,FI
2019,26.9812217534146,FI
2020,33.2964978255846,FI
2021,34.1337662497523,FI
2022,35.1248003305992,FI
2023,35.2422493838645,FI
2024,35.5587321810201,FI
2025,35.8120242163636,FI
2026,35.9136213296811,FI
2027,36.0448613075924,FI
1991,28.3894594377046,FR
1992,31.3441310673315,FR
1993,35.9587886931301,FR
1994,41.8789999453938,FR
1995,46.1062504052868,FR
1996,49.3345662982146,FR
1997,50.2716245725288,FR
1998,50.5734168900566,FR
1999,50.4854036298384,FR
2000,49.6758725403004,FR
2001,49.5254193212846,FR
2002,51.2397745601069,FR
2003,55.0265964949291,FR
2004,56.6836402645745,FR
2005,58.881989688007,FR
2006,58.0093293242814,FR
2007,58.0469361684592,FR
2008,59.8128870998504,FR
2009,69.75235769889,FR
2010,73.6234199657293,FR
2011,76.4294448662995,FR
2012,79.9739946878692,FR
2013,82.9921183229272,FR
2014,85.46515549374,FR
2015,86.3479061440154,FR
2016,89.1846442170528,FR
2017,89.3767395859905,FR
2018,89.2393959986561,FR
2019,88.8397931417943,FR
2020,102.629366811753,FR
2021,99.8089186879242,FR
2022,100.058451251591,FR
2023,100.395566368784,FR
2024,100.595119138696,FR
2025,100.728378882063,FR
2026,101.047834188744,FR
2027,101.436931810461,FR
1996,44.3222579604243,DE
1997,45.5442979884252,DE
1998,46.9754569553519,DE
1999,47.9915318429895,DE
2000,44.8732391694996,DE
2001,46.0921317904388,DE
2002,48.6155896857314,DE
2003,52.3972110310775,DE
2004,54.9031610770292,DE
2005,57.4554146946873,DE
2006,56.2439415030104,DE
2007,53.4068932407833,DE
2008,53.1525354507577,DE
2009,60.0318514308611,DE
2010,61.9542583060365,DE
2011,60.0695362271492,DE
2012,59.3661917961906,DE
2013,58.4198694577338,DE
2014,54.8641299706569,DE
2015,52.1990099729692,DE
2016,49.3431672164199,DE
2017,45.4339242644988,DE
2018,42.6324134613672,DE
2019,40.4574546187398,DE
2020,46.2907862072242,DE
2021,49.0481765071612,DE
2022,51.0906845643711,DE
2023,49.0078802243771,DE
2024,47.4547602652249,DE
2025,45.7188644337477,DE
2026,43.9366606265293,DE
2027,42.2360708920515,DE
2002,56.4650987400274,GH
2003,52.1986021228471,GH
2004,38.7469078234712,GH
2005,30.9754697795036,GH
2006,15.492460627714,GH
2007,16.9145593517194,GH
2008,22.2114698240329,GH
2009,24.0764345899503,GH
2010,31.9554090469238,GH
2011,28.4784662400505,GH
2012,33.8019617179917,GH
2013,39.8978119109145,GH
2014,45.305544054745,GH
2015,49.8072521427426,GH
2016,50.9355712210929,GH
2017,51.8724398179495,GH
2018,60.709434168988,GH
2019,58.9684331215401,GH
2020,74.1032791352302,GH
2021,76.8113220298164,GH
2022,79.5758896709343,GH
2023,79.8465620863414,GH
2024,80.7180744491538,GH
2025,81.7302560402396,GH
2026,83.445511047177,GH
2027,82.3963429818645,GH
1998,95.0314228498717,GY
1999,83.2954189404637,GY
2000,81.879851170523,GY
2001,89.5634106685415,GY
2002,90.2674552884305,GY
2003,81.3096512917358,GY
2004,81.5030803874658,GY
2005,79.4418181517802,GY
2006,61.6482468843324,GY
2007,35.5935109500192,GY
2008,36.4359796244083,GY
2009,37.9561661931083,GY
2010,38.7313739507503,GY
2011,40.1362999389307,GY
2012,35.0227016536913,GY
2013,32.7681524542461,GY
2014,33.411550973622,GY
2015,38.208952239052,GY
2016,39.9813235778357,GY
2017,39.5356576450803,GY
2018,42.2691635858766,GY
2019,40.7570539880937,GY
2020,48.2186959479932,GY
2021,38.8410633951352,GY
2022,23.263661177959,GY
2023,19.1112233787456,GY
2024,19.2864787026607,GY
2025,18.90261427763,GY
2026,18.1773980742955,GY
2027,17.3796981101191,GY
2006,61.669520513792,HU
2007,62.7305455985632,HU
2008,63.2272889017728,HU
2009,71.6712063950983,HU
2010,72.5037812686033,HU
2011,72.4352692863439,HU
2012,70.7094722508737,HU
2013,71.1186190449151,HU
2014,70.4477631268146,HU
2015,70.5719183384252,HU
2016,67.8846133401484,HU
2017,65.1241510492962,HU
2018,62.0998490606478,HU
2019,58.5281617174091,HU
